LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,HR,T2M,WS2M,PRECTOTCORR,CLOUD_AMT
-3.300622,55.98002,2019,11,11,315,2019-11-11,17,4.41,6.43,0.49,99.7
-3.300622,55.98002,2019,11,11,315,2019-11-11,18,4.23,6.27,0.55,99.78
-3.300622,55.98002,2019,11,11,315,2019-11-11,19,4.11,5.97,0.52,99.66
-3.300622,55.98002,2019,11,11,315,2019-11-11,20,4,5.73,0.43,99.74
-3.300622,55.98002,2019,11,11,315,2019-11-11,21,3.87,5.48,0.37,92.6
-3.300622,55.98002,2019,11,11,315,2019-11-11,22,3.71,5.15,0.32,95.65
-3.300622,55.98002,2019,11,11,315,2019-11-11,23,3.52,4.52,0.24,99.86
-3.300622,55.98002,2019,11,12,316,2019-11-12,0,3.38,4.1,0.17,99.73
-3.300622,55.98002,2019,11,12,316,2019-11-12,1,3.21,3.86,0.09,99.73
-3.300622,55.98002,2019,11,12,316,2019-11-12,2,3.14,3.9,0.06,51.75
-3.300622,55.98002,2019,11,12,316,2019-11-12,3,3.15,4.17,0.06,81.95
-3.300622,55.98002,2019,11,12,316,2019-11-12,4,3.12,4.54,0.12,57.54
-3.300622,55.98002,2019,11,12,316,2019-11-12,5,3.06,4.88,0.24,67.61
-3.300622,55.98002,2019,11,12,316,2019-11-12,6,3.12,5.05,0.44,98.23
-3.300622,55.98002,2019,11,12,316,2019-11-12,7,3.37,5.42,0.38,99.7
-3.300622,55.98002,2019,11,12,316,2019-11-12,8,3.94,5.63,0.22,99.79
-3.300622,55.98002,2019,11,12,316,2019-11-12,9,5.12,5.85,0.13,99.87
-3.300622,55.98002,2019,11,12,316,2019-11-12,10,6.08,5.73,0.09,99.44
-3.300622,55.98002,2019,11,12,316,2019-11-12,11,6.5,5.8,0.06,99.1
-3.300622,55.98002,2019,11,12,316,2019-11-12,12,6.65,5.69,0.04,96.52
-3.300622,55.98002,2019,11,12,316,2019-11-12,13,6.59,5.39,0.02,96.66
-3.300622,55.98002,2019,11,12,316,2019-11-12,14,6.33,5.14,0.02,98.26
-3.300622,55.98002,2019,11,12,316,2019-11-12,15,5.7,4.73,0.02,96.64
-3.300622,55.98002,2019,11,12,316,2019-11-12,16,4.72,4.2,0.02,99.88
-3.300622,55.98002,2019,11,12,316,2019-11-12,17,4.14,3.99,0.03,93.45
-3.300622,55.98002,2019,11,12,316,2019-11-12,18,3.72,3.74,0.03,96.28
-3.300622,55.98002,2019,11,12,316,2019-11-12,19,3.34,3.56,0.02,94.84
-3.300622,55.98002,2019,11,12,316,2019-11-12,20,2.83,3.18,0.02,96.95
-3.300622,55.98002,2019,11,12,316,2019-11-12,21,2.16,2.82,0.01,44.27
-3.300622,55.98002,2019,11,12,316,2019-11-12,22,1.34,2.49,0.01,57.54
-3.300622,55.98002,2019,11,12,316,2019-11-12,23,0.79,2.3,0.01,30.91
-3.300622,55.98002,2019,11,13,317,2019-11-13,0,0.44,2.19,0.01,29.45
-3.300622,55.98002,2019,11,13,317,2019-11-13,1,0.32,2.09,0,3.89
-3.300622,55.98002,2019,11,13,317,2019-11-13,2,0.16,1.94,0,15.73
-3.300622,55.98002,2019,11,13,317,2019-11-13,3,0.02,1.83,0,15.28
-3.300622,55.98002,2019,11,13,317,2019-11-13,4,-0.03,1.7,0,30.05
-3.300622,55.98002,2019,11,13,317,2019-11-13,5,0.13,1.51,0,43.02
-3.300622,55.98002,2019,11,13,317,2019-11-13,6,0.4,1.18,0,65.38
-3.300622,55.98002,2019,11,13,317,2019-11-13,7,0.62,0.76,0,84.81
-3.300622,55.98002,2019,11,13,317,2019-11-13,8,1.16,0.32,0,89.68
-3.300622,55.98002,2019,11,13,317,2019-11-13,9,1.94,0.3,0.01,93.23
-3.300622,55.98002,2019,11,13,317,2019-11-13,10,2.72,0.72,0.01,89.81
-3.300622,55.98002,2019,11,13,317,2019-11-13,11,3.17,1.05,0.01,98.36
-3.300622,55.98002,2019,11,13,317,2019-11-13,12,3.41,1.32,0.02,93.05
-3.300622,55.98002,2019,11,13,317,2019-11-13,13,3.44,1.47,0.02,86.02
-3.300622,55.98002,2019,11,13,317,2019-11-13,14,3.25,1.57,0.02,79.18
-3.300622,55.98002,2019,11,13,317,2019-11-13,15,2.51,1.73,0.01,73.03
-3.300622,55.98002,2019,11,13,317,2019-11-13,16,1.87,2,0.01,84.76
-3.300622,55.98002,2019,11,13,317,2019-11-13,17,1.84,2.23,0.01,70.39
-3.300622,55.98002,2019,11,13,317,2019-11-13,18,1.81,2.41,0.01,58.17
-3.300622,55.98002,2019,11,13,317,2019-11-13,19,1.72,2.55,0,49.55
-3.300622,55.98002,2019,11,13,317,2019-11-13,20,1.61,2.68,0,18.16
-3.300622,55.98002,2019,11,13,317,2019-11-13,21,1.59,2.88,0,40.7
-3.300622,55.98002,2019,11,13,317,2019-11-13,22,1.58,3.06,0,41.21
-3.300622,55.98002,2019,11,13,317,2019-11-13,23,1.4,3.16,0.01,59.62
-3.300622,55.98002,2019,11,14,318,2019-11-14,0,1.23,3.24,0.01,56.05
-3.300622,55.98002,2019,11,14,318,2019-11-14,1,0.99,3.34,0.01,73.3
-3.300622,55.98002,2019,11,14,318,2019-11-14,2,0.98,3.51,0.02,44.01
-3.300622,55.98002,2019,11,14,318,2019-11-14,3,1.08,3.55,0.02,64.66
-3.300622,55.98002,2019,11,14,318,2019-11-14,4,1.04,3.52,0.02,78.32
-3.300622,55.98002,2019,11,14,318,2019-11-14,5,0.9,3.38,0.01,70.38
-3.300622,55.98002,2019,11,14,318,2019-11-14,6,0.51,3.3,0.02,64.7
-3.300622,55.98002,2019,11,14,318,2019-11-14,7,0.69,3.5,0.02,49.62
-3.300622,55.98002,2019,11,14,318,2019-11-14,8,1.08,3.73,0.03,34.56
-3.300622,55.98002,2019,11,14,318,2019-11-14,9,2.23,4.1,0.03,22.2
-3.300622,55.98002,2019,11,14,318,2019-11-14,10,3.12,4.25,0.02,26.7
-3.300622,55.98002,2019,11,14,318,2019-11-14,11,3.93,4.5,0.03,21.84
-3.300622,55.98002,2019,11,14,318,2019-11-14,12,4.42,4.69,0.03,25.16
-3.300622,55.98002,2019,11,14,318,2019-11-14,13,4.65,4.95,0.03,40.84
-3.300622,55.98002,2019,11,14,318,2019-11-14,14,4.51,4.81,0.03,31.65
-3.300622,55.98002,2019,11,14,318,2019-11-14,15,4,4.71,0.02,4.32
-3.300622,55.98002,2019,11,14,318,2019-11-14,16,3.35,4.68,0.01,29.46
-3.300622,55.98002,2019,11,14,318,2019-11-14,17,3.16,4.8,0.01,25.88
-3.300622,55.98002,2019,11,14,318,2019-11-14,18,3.11,4.9,0.01,38.12
-3.300622,55.98002,2019,11,14,318,2019-11-14,19,2.86,4.51,0.03,48.88
-3.300622,55.98002,2019,11,14,318,2019-11-14,20,2.62,4.29,0.06,43
-3.300622,55.98002,2019,11,14,318,2019-11-14,21,2.74,4.62,0.15,51.68
-3.300622,55.98002,2019,11,14,318,2019-11-14,22,2.92,5.04,0.09,67.87
-3.300622,55.98002,2019,11,14,318,2019-11-14,23,3.08,5.03,0.06,88.3
-3.300622,55.98002,2019,11,15,319,2019-11-15,0,3.31,5.35,0.06,93.16
-3.300622,55.98002,2019,11,15,319,2019-11-15,1,3.32,5.08,0.05,93.05
-3.300622,55.98002,2019,11,15,319,2019-11-15,2,3.24,5.1,0.04,93.2
-3.300622,55.98002,2019,11,15,319,2019-11-15,3,3.2,5.11,0.04,86.82
-3.300622,55.98002,2019,11,15,319,2019-11-15,4,3.27,5.08,0.04,96.71
-3.300622,55.98002,2019,11,15,319,2019-11-15,5,3.4,5.01,0.04,99.62
-3.300622,55.98002,2019,11,15,319,2019-11-15,6,3.74,5.06,0.04,97.49
-3.300622,55.98002,2019,11,15,319,2019-11-15,7,4.08,5.08,0.05,98.4
-3.300622,55.98002,2019,11,15,319,2019-11-15,8,4.44,4.99,0.07,77.21
-3.300622,55.98002,2019,11,15,319,2019-11-15,9,5.07,4.91,0.09,91.77
-3.300622,55.98002,2019,11,15,319,2019-11-15,10,5.63,4.8,0.08,90.34
-3.300622,55.98002,2019,11,15,319,2019-11-15,11,6.14,4.8,0.07,83.06
-3.300622,55.98002,2019,11,15,319,2019-11-15,12,6.4,4.66,0.09,75.31
-3.300622,55.98002,2019,11,15,319,2019-11-15,13,6.56,4.73,0.1,91.41
-3.300622,55.98002,2019,11,15,319,2019-11-15,14,6.55,4.42,0.08,80.01
-3.300622,55.98002,2019,11,15,319,2019-11-15,15,6.36,4.31,0.06,86.68
-3.300622,55.98002,2019,11,15,319,2019-11-15,16,6.09,4.18,0.05,88.45
-3.300622,55.98002,2019,11,15,319,2019-11-15,17,5.92,4.05,0.05,71.94
-3.300622,55.98002,2019,11,15,319,2019-11-15,18,5.75,3.91,0.04,72.67
-3.300622,55.98002,2019,11,15,319,2019-11-15,19,5.54,3.65,0.05,51.79
-3.300622,55.98002,2019,11,15,319,2019-11-15,20,5.52,3.49,0.08,62.84
-3.300622,55.98002,2019,11,15,319,2019-11-15,21,5.54,3.47,0.09,64.76
-3.300622,55.98002,2019,11,15,319,2019-11-15,22,5.54,3.44,0.08,69.77
-3.300622,55.98002,2019,11,15,319,2019-11-15,23,5.3,3.28,0.08,71.19
-3.300622,55.98002,2019,11,16,320,2019-11-16,0,5.07,3.1,0.07,60.43
-3.300622,55.98002,2019,11,16,320,2019-11-16,1,4.8,2.93,0.05,88.45
-3.300622,55.98002,2019,11,16,320,2019-11-16,2,4.6,2.86,0.04,93.6
-3.300622,55.98002,2019,11,16,320,2019-11-16,3,4.51,2.88,0.03,99.98
-3.300622,55.98002,2019,11,16,320,2019-11-16,4,4.49,2.83,0.03,100
-3.300622,55.98002,2019,11,16,320,2019-11-16,5,4.42,2.75,0.04,100
-3.300622,55.98002,2019,11,16,320,2019-11-16,6,4.44,2.73,0.05,100
-3.300622,55.98002,2019,11,16,320,2019-11-16,7,4.42,2.68,0.06,100
-3.300622,55.98002,2019,11,16,320,2019-11-16,8,4.5,2.65,0.06,99.25
-3.300622,55.98002,2019,11,16,320,2019-11-16,9,4.97,2.68,0.06,99.28
-3.300622,55.98002,2019,11,16,320,2019-11-16,10,5.44,2.74,0.07,85.48
-3.300622,55.98002,2019,11,16,320,2019-11-16,11,5.66,2.68,0.09,98.9
-3.300622,55.98002,2019,11,16,320,2019-11-16,12,5.74,2.56,0.12,100
-3.300622,55.98002,2019,11,16,320,2019-11-16,13,5.73,2.43,0.1,99.02
-3.300622,55.98002,2019,11,16,320,2019-11-16,14,5.51,2.32,0.11,100
-3.300622,55.98002,2019,11,16,320,2019-11-16,15,5.16,2.14,0.11,100
-3.300622,55.98002,2019,11,16,320,2019-11-16,16,4.78,2.02,0.1,99.76
-3.300622,55.98002,2019,11,16,320,2019-11-16,17,4.51,1.97,0.08,99.71
-3.300622,55.98002,2019,11,16,320,2019-11-16,18,4.26,1.81,0.07,99.81
-3.300622,55.98002,2019,11,16,320,2019-11-16,19,4.01,1.64,0.06,99.68
-3.300622,55.98002,2019,11,16,320,2019-11-16,20,3.79,1.54,0.07,99.67
-3.300622,55.98002,2019,11,16,320,2019-11-16,21,3.53,1.53,0.09,100
-3.300622,55.98002,2019,11,16,320,2019-11-16,22,3.38,1.56,0.12,99.71
-3.300622,55.98002,2019,11,16,320,2019-11-16,23,3.26,1.6,0.14,100
-3.300622,55.98002,2019,11,17,321,2019-11-17,0,3.14,1.63,0.11,99.62
-3.300622,55.98002,2019,11,17,321,2019-11-17,1,3.02,1.64,0.1,100
-3.300622,55.98002,2019,11,17,321,2019-11-17,2,2.91,1.64,0.08,99.61
-3.300622,55.98002,2019,11,17,321,2019-11-17,3,2.78,1.63,0.05,99.81
-3.300622,55.98002,2019,11,17,321,2019-11-17,4,2.59,1.63,0.03,99.87
-3.300622,55.98002,2019,11,17,321,2019-11-17,5,2.43,1.66,0.02,99.88
-3.300622,55.98002,2019,11,17,321,2019-11-17,6,2.32,1.67,0.02,99.92
-3.300622,55.98002,2019,11,17,321,2019-11-17,7,2.33,1.62,0.02,99.92
-3.300622,55.98002,2019,11,17,321,2019-11-17,8,2.48,1.56,0.03,66.41
-3.300622,55.98002,2019,11,17,321,2019-11-17,9,3.23,1.42,0.03,69.38
-3.300622,55.98002,2019,11,17,321,2019-11-17,10,4.26,1.65,0.03,91.78
-3.300622,55.98002,2019,11,17,321,2019-11-17,11,4.9,1.89,0.02,92.52
-3.300622,55.98002,2019,11,17,321,2019-11-17,12,5.37,2.07,0.02,96.53
-3.300622,55.98002,2019,11,17,321,2019-11-17,13,5.56,2.33,0.01,88.32
-3.300622,55.98002,2019,11,17,321,2019-11-17,14,5.37,2.18,0.01,58.66
-3.300622,55.98002,2019,11,17,321,2019-11-17,15,4.13,1.76,0,61.57
-3.300622,55.98002,2019,11,17,321,2019-11-17,16,2.81,1.9,0,56.09
-3.300622,55.98002,2019,11,17,321,2019-11-17,17,2.48,2.22,0.01,45.34
-3.300622,55.98002,2019,11,17,321,2019-11-17,18,2.12,2.34,0,38.83
-3.300622,55.98002,2019,11,17,321,2019-11-17,19,1.61,2.23,0,41.69
-3.300622,55.98002,2019,11,17,321,2019-11-17,20,0.99,2.08,0,46.85
-3.300622,55.98002,2019,11,17,321,2019-11-17,21,0.3,2.12,0,31.6
-3.300622,55.98002,2019,11,17,321,2019-11-17,22,-0.05,2.31,0,16.55
-3.300622,55.98002,2019,11,17,321,2019-11-17,23,-0.31,2.38,0,23.72
-3.300622,55.98002,2019,11,18,322,2019-11-18,0,-0.63,2.19,0,20.14
-3.300622,55.98002,2019,11,18,322,2019-11-18,1,-0.77,2.04,0,20.13
-3.300622,55.98002,2019,11,18,322,2019-11-18,2,-0.91,1.93,0,5.38
-3.300622,55.98002,2019,11,18,322,2019-11-18,3,-0.99,1.89,0,8.38
-3.300622,55.98002,2019,11,18,322,2019-11-18,4,-1.03,1.76,0,25.16
-3.300622,55.98002,2019,11,18,322,2019-11-18,5,-1.02,1.8,0,22.29
-3.300622,55.98002,2019,11,18,322,2019-11-18,6,-1,1.87,0,24.45
-3.300622,55.98002,2019,11,18,322,2019-11-18,7,-0.95,1.85,0,29.48
-3.300622,55.98002,2019,11,18,322,2019-11-18,8,-0.73,1.76,0,16.36
-3.300622,55.98002,2019,11,18,322,2019-11-18,9,0.3,2.01,0,8.91
-3.300622,55.98002,2019,11,18,322,2019-11-18,10,1.05,1.96,0,1.44
-3.300622,55.98002,2019,11,18,322,2019-11-18,11,1.94,1.85,0,3.32
-3.300622,55.98002,2019,11,18,322,2019-11-18,12,2.7,1.85,0,25.15
-3.300622,55.98002,2019,11,18,322,2019-11-18,13,3.11,1.74,0,11.52
-3.300622,55.98002,2019,11,18,322,2019-11-18,14,2.79,1.14,0,10.03
-3.300622,55.98002,2019,11,18,322,2019-11-18,15,1.68,1.18,0,52.59
-3.300622,55.98002,2019,11,18,322,2019-11-18,16,1,1.25,0,17.98
-3.300622,55.98002,2019,11,18,322,2019-11-18,17,0.89,1.18,0,20.87
-3.300622,55.98002,2019,11,18,322,2019-11-18,18,0.88,1.1,0,25.18
-3.300622,55.98002,2019,11,18,322,2019-11-18,19,0.87,1.04,0,23.02
-3.300622,55.98002,2019,11,18,322,2019-11-18,20,0.77,1,0,21.59
-3.300622,55.98002,2019,11,18,322,2019-11-18,21,0.54,0.95,0,14.91
-3.300622,55.98002,2019,11,18,322,2019-11-18,22,0.35,0.84,0,53.27
-3.300622,55.98002,2019,11,18,322,2019-11-18,23,0.3,0.73,0,89.98
-3.300622,55.98002,2019,11,19,323,2019-11-19,0,0.53,0.62,0,95.42
-3.300622,55.98002,2019,11,19,323,2019-11-19,1,0.78,0.39,0,99.7
-3.300622,55.98002,2019,11,19,323,2019-11-19,2,0.96,0.41,0,99.84
-3.300622,55.98002,2019,11,19,323,2019-11-19,3,1.17,0.67,0,95.34
-3.300622,55.98002,2019,11,19,323,2019-11-19,4,1.16,0.79,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,5,0.98,0.96,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,6,1.08,1.21,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,7,0.98,1.38,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,8,0.92,1.55,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,9,1.45,1.76,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,10,2.26,1.85,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,11,2.8,1.98,0,97.81
-3.300622,55.98002,2019,11,19,323,2019-11-19,12,3.12,2.25,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,13,3.08,2.5,0,99.83
-3.300622,55.98002,2019,11,19,323,2019-11-19,14,2.65,2.67,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,15,2,2.87,0,100
-3.300622,55.98002,2019,11,19,323,2019-11-19,16,1.65,3.24,0,99.76
-3.300622,55.98002,2019,11,19,323,2019-11-19,17,1.79,3.53,0,99.47
-3.300622,55.98002,2019,11,19,323,2019-11-19,18,1.95,3.71,0.01,99.4
-3.300622,55.98002,2019,11,19,323,2019-11-19,19,2.12,3.99,0.03,98.72
-3.300622,55.98002,2019,11,19,323,2019-11-19,20,2.23,4.11,0.05,99.63
-3.300622,55.98002,2019,11,19,323,2019-11-19,21,2.42,4.19,0.05,96.13
-3.300622,55.98002,2019,11,19,323,2019-11-19,22,2.55,4.09,0.05,99.62
-3.300622,55.98002,2019,11,19,323,2019-11-19,23,2.62,4.13,0.05,99.72
-3.300622,55.98002,2019,11,20,324,2019-11-20,0,2.59,3.97,0.05,97
-3.300622,55.98002,2019,11,20,324,2019-11-20,1,2.4,3.67,0.02,98.98
-3.300622,55.98002,2019,11,20,324,2019-11-20,2,2.36,3.65,0.02,87.77
-3.300622,55.98002,2019,11,20,324,2019-11-20,3,2.51,3.58,0.05,95.03
-3.300622,55.98002,2019,11,20,324,2019-11-20,4,2.87,3.98,0.02,97.77
-3.300622,55.98002,2019,11,20,324,2019-11-20,5,3.16,4.34,0.01,99.67
-3.300622,55.98002,2019,11,20,324,2019-11-20,6,3.3,4.39,0.01,99.39
-3.300622,55.98002,2019,11,20,324,2019-11-20,7,3.4,4.42,0.01,99.77
-3.300622,55.98002,2019,11,20,324,2019-11-20,8,3.58,4.53,0.01,100
-3.300622,55.98002,2019,11,20,324,2019-11-20,9,3.98,4.8,0,99.14
-3.300622,55.98002,2019,11,20,324,2019-11-20,10,4.62,5.04,0,99.91
-3.300622,55.98002,2019,11,20,324,2019-11-20,11,5.22,4.95,0,100
-3.300622,55.98002,2019,11,20,324,2019-11-20,12,5.48,4.83,0,97.59
-3.300622,55.98002,2019,11,20,324,2019-11-20,13,5.62,4.7,0,99.99
-3.300622,55.98002,2019,11,20,324,2019-11-20,14,5.48,4.48,0,99.23
-3.300622,55.98002,2019,11,20,324,2019-11-20,15,5,4.37,0,99.95
-3.300622,55.98002,2019,11,20,324,2019-11-20,16,4.43,4.24,0,99.74
-3.300622,55.98002,2019,11,20,324,2019-11-20,17,4.13,4.32,0,100
-3.300622,55.98002,2019,11,20,324,2019-11-20,18,3.87,4.4,0,99.96
-3.300622,55.98002,2019,11,20,324,2019-11-20,19,3.64,4.33,0,99.91
-3.300622,55.98002,2019,11,20,324,2019-11-20,20,3.41,4.12,0,99.73
-3.300622,55.98002,2019,11,20,324,2019-11-20,21,3.35,4.2,0,100
-3.300622,55.98002,2019,11,20,324,2019-11-20,22,3.37,4.49,0,99.88
-3.300622,55.98002,2019,11,20,324,2019-11-20,23,3.15,4.57,0,100
-3.300622,55.98002,2019,11,21,325,2019-11-21,0,2.86,4.48,0,99.97
-3.300622,55.98002,2019,11,21,325,2019-11-21,1,2.6,4.22,0,99.96
-3.300622,55.98002,2019,11,21,325,2019-11-21,2,2.62,4.22,0,65.11
-3.300622,55.98002,2019,11,21,325,2019-11-21,3,2.62,4.14,0,88.45
-3.300622,55.98002,2019,11,21,325,2019-11-21,4,2.73,4.12,0,77.66
-3.300622,55.98002,2019,11,21,325,2019-11-21,5,2.78,4.05,0,56.89
-3.300622,55.98002,2019,11,21,325,2019-11-21,6,2.96,4.05,0,62.66
-3.300622,55.98002,2019,11,21,325,2019-11-21,7,3.18,4.02,0,94.99
-3.300622,55.98002,2019,11,21,325,2019-11-21,8,3.54,3.95,0,94.3
-3.300622,55.98002,2019,11,21,325,2019-11-21,9,4.48,4.09,0,95.25
-3.300622,55.98002,2019,11,21,325,2019-11-21,10,5.33,4.25,0,99.98
-3.300622,55.98002,2019,11,21,325,2019-11-21,11,5.9,4.3,0,96.75
-3.300622,55.98002,2019,11,21,325,2019-11-21,12,6.3,4.83,0.01,92.88
-3.300622,55.98002,2019,11,21,325,2019-11-21,13,6.51,5.02,0.01,95.02
-3.300622,55.98002,2019,11,21,325,2019-11-21,14,6.33,4.9,0.01,97.71
-3.300622,55.98002,2019,11,21,325,2019-11-21,15,5.92,4.76,0.02,96.29
-3.300622,55.98002,2019,11,21,325,2019-11-21,16,5.52,4.58,0.02,100
-3.300622,55.98002,2019,11,21,325,2019-11-21,17,5.4,4.34,0.02,99.92
-3.300622,55.98002,2019,11,21,325,2019-11-21,18,5.07,3.97,0.03,99.91
-3.300622,55.98002,2019,11,21,325,2019-11-21,19,4.98,3.91,0.02,99.95
-3.300622,55.98002,2019,11,21,325,2019-11-21,20,5.2,3.97,0.02,100
-3.300622,55.98002,2019,11,21,325,2019-11-21,21,5.29,3.94,0.03,99.49
-3.300622,55.98002,2019,11,21,325,2019-11-21,22,5.19,3.77,0.05,99.92
-3.300622,55.98002,2019,11,21,325,2019-11-21,23,5.07,3.6,0.05,99.91
-3.300622,55.98002,2019,11,22,326,2019-11-22,0,4.95,3.51,0.06,99.97
-3.300622,55.98002,2019,11,22,326,2019-11-22,1,4.72,3.35,0.04,94.3
-3.300622,55.98002,2019,11,22,326,2019-11-22,2,4.57,3.36,0.03,99.9
-3.300622,55.98002,2019,11,22,326,2019-11-22,3,4.48,3.35,0.02,80.38
-3.300622,55.98002,2019,11,22,326,2019-11-22,4,4.33,3.29,0.01,97.04
-3.300622,55.98002,2019,11,22,326,2019-11-22,5,4.13,3.06,0.01,91.3
-3.300622,55.98002,2019,11,22,326,2019-11-22,6,4.12,3,0.02,92.04
-3.300622,55.98002,2019,11,22,326,2019-11-22,7,4.28,3.11,0.03,87.66
-3.300622,55.98002,2019,11,22,326,2019-11-22,8,4.65,3.22,0.05,94.96
-3.300622,55.98002,2019,11,22,326,2019-11-22,9,5.72,3.61,0.06,79.34
-3.300622,55.98002,2019,11,22,326,2019-11-22,10,6.41,3.92,0.08,97.45
-3.300622,55.98002,2019,11,22,326,2019-11-22,11,6.78,4.21,0.1,98.8
-3.300622,55.98002,2019,11,22,326,2019-11-22,12,6.98,4.09,0.1,100
-3.300622,55.98002,2019,11,22,326,2019-11-22,13,7.05,3.95,0.12,98.43
-3.300622,55.98002,2019,11,22,326,2019-11-22,14,6.94,4.08,0.14,96.95
-3.300622,55.98002,2019,11,22,326,2019-11-22,15,6.69,3.98,0.12,85.66
-3.300622,55.98002,2019,11,22,326,2019-11-22,16,6.02,3.34,0.08,84.05
-3.300622,55.98002,2019,11,22,326,2019-11-22,17,5.58,3.22,0.04,92.55
-3.300622,55.98002,2019,11,22,326,2019-11-22,18,5.34,3.11,0.02,97.63
-3.300622,55.98002,2019,11,22,326,2019-11-22,19,5.14,3.03,0.01,99.86
-3.300622,55.98002,2019,11,22,326,2019-11-22,20,4.89,2.87,0.01,99.83
-3.300622,55.98002,2019,11,22,326,2019-11-22,21,4.69,2.82,0.01,99.49
-3.300622,55.98002,2019,11,22,326,2019-11-22,22,5.03,2.8,0.03,100
-3.300622,55.98002,2019,11,22,326,2019-11-22,23,5.75,3.23,0.08,99.62
-3.300622,55.98002,2019,11,23,327,2019-11-23,0,6.37,3.63,0.14,99.66
-3.300622,55.98002,2019,11,23,327,2019-11-23,1,6.69,3.82,0.12,99.69
-3.300622,55.98002,2019,11,23,327,2019-11-23,2,6.75,3.9,0.08,100
-3.300622,55.98002,2019,11,23,327,2019-11-23,3,6.83,4.07,0.05,99.57
-3.300622,55.98002,2019,11,23,327,2019-11-23,4,6.77,3.99,0.03,100
-3.300622,55.98002,2019,11,23,327,2019-11-23,5,7.04,4.26,0.02,99.62
-3.300622,55.98002,2019,11,23,327,2019-11-23,6,7.25,4.41,0.02,99.61
-3.300622,55.98002,2019,11,23,327,2019-11-23,7,7.3,4.63,0.03,99.5
-3.300622,55.98002,2019,11,23,327,2019-11-23,8,7.25,4.78,0.04,100
-3.300622,55.98002,2019,11,23,327,2019-11-23,9,7.47,5.15,0.09,98.56
-3.300622,55.98002,2019,11,23,327,2019-11-23,10,7.75,5.31,0.22,100
-3.300622,55.98002,2019,11,23,327,2019-11-23,11,7.92,5.64,0.37,100
-3.300622,55.98002,2019,11,23,327,2019-11-23,12,7.93,5.64,0.55,100
-3.300622,55.98002,2019,11,23,327,2019-11-23,13,7.83,5.59,0.68,99.64
-3.300622,55.98002,2019,11,23,327,2019-11-23,14,7.72,5.43,0.54,100
-3.300622,55.98002,2019,11,23,327,2019-11-23,15,7.68,5.21,0.35,92.62
-3.300622,55.98002,2019,11,23,327,2019-11-23,16,7.65,4.92,0.29,99.48
-3.300622,55.98002,2019,11,23,327,2019-11-23,17,7.65,4.7,0.21,99.58
-3.300622,55.98002,2019,11,23,327,2019-11-23,18,7.65,4.43,0.16,99.73
-3.300622,55.98002,2019,11,23,327,2019-11-23,19,7.78,4.02,0.19,99.67
-3.300622,55.98002,2019,11,23,327,2019-11-23,20,7.95,3.5,0.43,99.62
-3.300622,55.98002,2019,11,23,327,2019-11-23,21,7.88,2.85,0.9,100
-3.300622,55.98002,2019,11,23,327,2019-11-23,22,7.78,2.69,0.97,99.44
-3.300622,55.98002,2019,11,23,327,2019-11-23,23,7.77,2.86,0.68,96.08
-3.300622,55.98002,2019,11,24,328,2019-11-24,0,7.8,3.11,0.53,99.68
-3.300622,55.98002,2019,11,24,328,2019-11-24,1,7.72,3.09,0.5,100
-3.300622,55.98002,2019,11,24,328,2019-11-24,2,7.58,3.05,0.47,99.79
-3.300622,55.98002,2019,11,24,328,2019-11-24,3,7.49,2.88,0.35,99.98
-3.300622,55.98002,2019,11,24,328,2019-11-24,4,7.4,2.76,0.22,99.73
-3.300622,55.98002,2019,11,24,328,2019-11-24,5,7.27,2.64,0.18,99.77
-3.300622,55.98002,2019,11,24,328,2019-11-24,6,7.12,2.46,0.17,99.84
-3.300622,55.98002,2019,11,24,328,2019-11-24,7,6.97,2.26,0.12,99.13
-3.300622,55.98002,2019,11,24,328,2019-11-24,8,6.82,2.11,0.06,97.9
-3.300622,55.98002,2019,11,24,328,2019-11-24,9,7.3,2.18,0.04,83.22
-3.300622,55.98002,2019,11,24,328,2019-11-24,10,7.98,2.42,0.04,98.11
-3.300622,55.98002,2019,11,24,328,2019-11-24,11,8.35,2.34,0.03,96.48
-3.300622,55.98002,2019,11,24,328,2019-11-24,12,8.56,2.14,0.02,95.92
-3.300622,55.98002,2019,11,24,328,2019-11-24,13,8.6,1.88,0.03,98.5
-3.300622,55.98002,2019,11,24,328,2019-11-24,14,8.3,1.54,0.02,99.53
-3.300622,55.98002,2019,11,24,328,2019-11-24,15,7.78,1.5,0.02,100
-3.300622,55.98002,2019,11,24,328,2019-11-24,16,7.5,1.59,0.03,100
-3.300622,55.98002,2019,11,24,328,2019-11-24,17,7.42,1.61,0.04,100
-3.300622,55.98002,2019,11,24,328,2019-11-24,18,7.29,1.57,0.03,100
-3.300622,55.98002,2019,11,24,328,2019-11-24,19,7.17,1.48,0.02,99.99
